"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES"
1904161,"ELBilling","PBI","PBI","DIT","AC","APMZ424908","HDMU6697743",1217,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516810","","LCHM55056300","HII",12/30/2021,"1024",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0857",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904162,"ELBilling","PBI","PBI","DIT","AC","NYKZ698030","HMMU6337391",1309,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516811","","LCHM55056300","HII",12/29/2021,"0937",1/6/2022,1/6/2022,"2359","2359",1/6/2022,"1005",1/7/2022,"UPRRTX","UPRRTX",1/7/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904208,"ELBilling","PBI","PBI","DIT","AC","APMZ421664","KOCU4188823",1218,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516813","","LCHM55056300","HII",12/30/2021,"0935",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0927",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904209,"ELBilling","PBI","PBI","DIT","AC","DCLZ414057","KOCU4288268",1316,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516814","","LCHM55056300","HII",12/29/2021,"0753",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0931",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904210,"ELBilling","PBI","PBI","DIT","AC","DCLZ702296","KOCU4560904",1314,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516816","","LCHM55056300","HII",12/29/2021,"1022",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1103",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904211,"ELBilling","PBI","PBI","DIT","AC","DECZ402570","KOCU4681296",1218,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516817","","LCHM55056300","HII",12/30/2021,"0701",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0826",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904212,"ELBilling","PBI","PBI","DIT","AC","DCSZ783928","KOCU4887230",1311,8,"YST","YARD STORAGE CHARGES","E",28,224,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516818","","LCHM55056300","HII",12/29/2021,"1104",1/5/2022,1/5/2022,"0000","2359",1/5/2022,"0810",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904213,"ELBilling","PBI","PBI","DIT","AC","OESZ806471","CAIU7475859",1219,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516820","","LCHM12019800","HII",12/30/2021,"0751",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1249",1/12/2022,"UPRRTX","UPRRTX",1/12/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904215,"ELBilling","PBI","PBI","DIT","AC","APMZ701238","KOCU4730493",1313,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516822","","LCHM12019800","HII",12/29/2021,"1154",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0654",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904216,"ELBilling","PBI","PBI","DIT","AC","DCSZ784547","KOCU4754957",1220,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516823","","LCHM12019800","HII",12/30/2021,"0726",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1200",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904217,"ELBilling","PBI","PBI","DIT","AC","DCLZ701505","KOCU5215245",1310,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516824","","LCHM12019800","HII",12/29/2021,"1242",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1238",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904218,"ELBilling","PBI","PBI","DIT","AC","DECZ403503","TEMU6704912",1221,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516825","","LCHM12019800","HII",12/30/2021,"0607",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"0039",1/8/2022,"UPRRTX","UPRRTX",1/8/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904219,"ELBilling","PBI","PBI","DIT","AC","MAEC607479","KOCU4545915",1222,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516826","","LCHM51336600","HII",12/30/2021,"1303",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1331",1/11/2022,"UPRRTX","UPRRTX",1/11/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904229,"ELBilling","PBI","PBI","DIT","AC","NEDZ400548","KOCU4263892",1317,10,"YST","YARD STORAGE CHARGES","E",28,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516979","","LCHM12019800","HII",12/29/2021,"1405",1/7/2022,1/7/2022,"2359","2359",1/7/2022,"1029",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904230,"ELBilling","PBI","PBI","DIT","AC","DCYZ401634","KOCU4290820",1315,8,"YST","YARD STORAGE CHARGES","E",28,224,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516980","","LCHM12019800","HII",12/29/2021,"0807",1/5/2022,1/5/2022,"0000","2359",1/5/2022,"0506",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904234,"ELBilling","PBI","PBI","DIT","AC","FVXZ706554","TCNU1701490",1317,8,"YST","YARD STORAGE CHARGES","E",28,224,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMCA","Samsung Electronics America (SALS)","SAMCADC","JDAL21002516982","","LCHM12019800","HII",12/29/2021,"0320",1/5/2022,1/5/2022,"2359","2359",1/5/2022,"0913",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,1/14/2022,1/21/2022
1904237,"ELBilling","PBI","PBI","DIT","AC","DCLZ414005","KOCU4529658",1645,1,"YST","YARD STORAGE CHARGES","E",25,25,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517039","","LCHM02779900","HII",12/30/2021,"0847",12/29/2021,12/31/2021,"2359","2359",12/31/2021,"0730",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904238,"ELBilling","PBI","PBI","DIT","AC","APMZ703497","KOCU4785480",1646,2,"YST","YARD STORAGE CHARGES","E",28,56,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517042","","LCHM50649800","HII",12/30/2021,"1231",12/29/2021,12/31/2021,"2359","2359",12/31/2021,"0630",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904240,"ELBilling","PBI","PBI","DIT","AC","DCLZ412273","KOCU4459885",1647,3,"YST","YARD STORAGE CHARGES","E",28,84,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517043","","LCHM50649801","HII",12/29/2021,"0911",12/29/2021,12/31/2021,"2359","2359",12/31/2021,"0603",1/5/2022,"UPRRTX","UPRRTX",1/5/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904242,"ELBilling","PBI","PBI","DIT","AC","PONZ458039","HDMU6869170",1649,2,"YST","YARD STORAGE CHARGES","E",28,56,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002516871","","LCHM50649802","HII",12/30/2021,"0855",12/29/2021,12/31/2021,"2359","2359",12/31/2021,"0820",1/10/2022,"UPRRTX","UPRRTX",1/10/2022,"","PBWWRTX",12/30/2021,20,1/18/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904243,"ELBilling","PBI","PBI","DIT","AC","DCNZ416172","HDMU6735144",952,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517407","","LCHM56567500","HII",12/29/2021,"0512",1/6/2022,1/6/2022,"0530","0530",1/6/2022,"0450",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904245,"ELBilling","PBI","PBI","DIT","AC","APMZ415843","CAIU7523221",950,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517408","","LCHM56567501","HII",12/29/2021,"0609",1/6/2022,1/6/2022,"0600","0600",1/6/2022,"0450",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/29/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904246,"ELBilling","PBI","PBI","DIT","AC","CCPZ426689","HDMU6891240",949,21,"YST","YARD STORAGE CHARGES","E",28,588,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517409","","LCHM56567502","HII",12/29/2021,"0433",1/6/2022,1/18/2022,"0630","0700",1/18/2022,"0633",1/18/2022,"UPRRTX","UPRRTX",1/18/2022,"","PBWWRTX",12/30/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904247,"ELBilling","PBI","PBI","DIT","AC","PONZ458167","HDMU6718384",947,9,"YST","YARD STORAGE CHARGES","E",28,252,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517297","","LCHM56567503","HII",12/29/2021,"0902",1/6/2022,1/6/2022,"0600","0600",1/6/2022,"0506",1/6/2022,"UPRRTX","UPRRTX",1/6/2022,"","PBWWRTX",12/30/2021,20,1/17/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904462,"ELBilling","PBI","PBI","DIT","AC","DCLZ412374","CAIU4355356",1026,27,"YST","YARD STORAGE CHARGES","E",28,756,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618893","","LCHM35925100","HII",1/15/2022,"1220",2/10/2022,2/10/2022,"2359","2359",2/10/2022,"1027",2/12/2022,"UPRRTX","UPRRTX",2/12/2022,"","PBWWRTX",1/16/2022,20,2/3/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904463,"ELBilling","PBI","PBI","DIT","AC","MAEC651559","KOCU4972650",910,14,"YST","YARD STORAGE CHARGES","E",28,392,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618786","","LCHM35925101","HII",1/11/2022,"0425",1/24/2022,1/24/2022,"2359","2359",1/24/2022,"0956",1/29/2022,"UPRRTX","UPRRTX",1/29/2022,"","PBWWRTX",1/11/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904464,"ELBilling","PBI","PBI","DIT","AC","APMZ422469","TLLU5779902",1033,27,"YST","YARD STORAGE CHARGES","E",28,756,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618787","","LCHM35925102","HII",1/15/2022,"1128",2/10/2022,2/10/2022,"2359","2359",2/10/2022,"1124",,"UPRRTX","",,"","PBWWRTX",1/16/2022,20,2/3/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904465,"ELBilling","PBI","PBI","DIT","AC","DECZ402506","KOCU4310079",1035,27,"YST","YARD STORAGE CHARGES","E",28,756,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618894","","LCHM35925103","HII",1/15/2022,"1035",2/10/2022,2/10/2022,"2359","2359",2/10/2022,"0900",,"UPRRTX","",,"","PBWWRTX",1/16/2022,20,2/3/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904466,"ELBilling","PBI","PBI","DIT","AC","MSCZ454443","KOCU4904888",1038,27,"YST","YARD STORAGE CHARGES","E",28,756,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618788","","LCHM35925104","HII",1/15/2022,"0931",2/10/2022,2/10/2022,"2359","2359",2/10/2022,"0750",,"UPRRTX","",,"","PBWWRTX",1/16/2022,20,2/3/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904467,"ELBilling","PBI","PBI","DIT","AC","APMZ703032","CAIU4347900",1041,27,"YST","YARD STORAGE CHARGES","E",28,756,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618789","","LCHM35925105","HII",1/15/2022,"1428",2/10/2022,2/10/2022,"2359","2359",2/10/2022,"0700",2/11/2022,"UPRRTX","UPRRTX",2/11/2022,"","PBWWRTX",1/16/2022,20,2/3/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904569,"ELBilling","PBI","PBI","DIT","AC","APMZ404594","KOCU5024090",905,14,"YST","YARD STORAGE CHARGES","E",28,392,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517041","","LCHM02779901","HII",1/11/2022,"0343",1/24/2022,1/24/2022,"2359","2359",1/24/2022,"0813",1/27/2022,"UPRRTX","UPRRTX",1/27/2022,"","PBWWRTX",1/11/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904571,"ELBilling","PBI","PBI","DIT","AC","APMZ412775","KOCU4270546",811,2,"YST","YARD STORAGE CHARGES","E",28,56,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002517298","","LCHM77448500","HII",1/24/2022,"0919",1/25/2022,1/25/2022,"0800","0800",1/25/2022,"0722",1/25/2022,"UPRRTX","UPRRTX",1/25/2022,"","PBWWRTX",1/24/2022,20,2/12/2022,0,0,0,0,0,0,0,0,12/8/2021,,
1904575,"ELBilling","PBI","PBI","DIT","AC","POCZ401544","DRYU9220626",856,6,"YST","YARD STORAGE CHARGES","E",28,168,"","UP - DIT WILMER (V963)","AARONSS","AARONS/ SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618784","","LCHM16290300","HII",1/15/2022,"1307",1/20/2022,1/20/2022,"0900","0900",1/20/2022,"0840",1/20/2022,"UPRRTX","UPRRTX",1/20/2022,"","PBWWRTX",1/16/2022,20,2/3/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904673,"Lineitem","PBI","PBI","DIT","99","TNPZ423235","TCNU4112935",3,4,"YST","YARD STORAGE CHARGES","E",40,160,"","UP - DIT WILMER (V963)","PACRITX","PACIFIC RIM INT'L WEST INC","LONGSCA","LONGSAIL USA CORPORATION","LONGSCA","LSOI120575","","HLCUSHA211021212","HAP",1/14/2022,"0637",1/17/2022,1/17/2022,"1000","1000",1/17/2022,"0858",1/17/2022,"UPRRTX","UPRRTX",1/17/2022,"","PBWWRTX",1/14/2022,5,1/20/2022,0,0,0,0,0,0,0,0,12/30/2021,1/21/2022,2/9/2022
1904674,"Lineitem","PBI","PBI","DIT","99","TNPZ498837","FSCU8237127",3,5,"YST","YARD STORAGE CHARGES","E",40,200,"","UP - DIT WILMER (V963)","PACRITX","PACIFIC RIM INT'L WEST INC","LONGSCA","LONGSAIL USA CORPORATION","LONGSCA","LSOI120573","","HLCUSHA211021256","HAP",1/14/2022,"0418",1/18/2022,1/18/2022,"1000","1000",1/18/2022,"0640",1/18/2022,"UPRRTX","UPRRTX",1/18/2022,"","PBWWRTX",1/14/2022,5,1/20/2022,0,0,0,0,0,0,0,0,12/30/2021,1/21/2022,2/9/2022
1904983,"ELBilling","PBI","PBI","DIT","AC","DECZ402825","SEGU6028956",908,24,"YST","YARD STORAGE CHARGES","E",28,672,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618797","","SZPM48770400","HII",1/11/2022,"0431",1/24/2022,1/24/2022,"2359","2359",1/24/2022,"0930",1/27/2022,"UPRRTX","UPRRTX",1/27/2022,"","PBWWRTX",1/11/2022,20,1/30/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1904984,"ELBilling","PBI","PBI","DIT","AC","OESZ806884","HMMU6296883",1024,27,"YST","YARD STORAGE CHARGES","E",28,756,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002618904","","SZPM88147600","HII",1/15/2022,"1421",2/10/2022,2/10/2022,"2359","2359",2/10/2022,"0742",2/11/2022,"UPRRTX","UPRRTX",2/11/2022,"","PBWWRTX",1/16/2022,20,2/3/2022,0,0,0,0,0,0,0,0,12/23/2021,,
1905647,"ELBilling","PBI","PBI","DIT","AC","DCLZ416227","KOCU4213660",1530,1,"YST","YARD STORAGE CHARGES","E",28,28,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002625534","","SZPM67481100","HII",1/30/2022,"1111",2/11/2022,2/11/2022,"2359","2359",2/11/2022,"0746",,"UPRRTX","",,"","PBWWRTX",1/30/2022,20,2/18/2022,0,0,0,0,0,0,0,0,12/24/2021,,
1905648,"ELBilling","PBI","PBI","DIT","AC","APMZ419100","CAIU7636104",1531,1,"YST","YARD STORAGE CHARGES","E",28,28,"","UP - DIT WILMER (V963)","LOWADTX","LOWE'S ADC 3270","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002625535","","SZPM58561500","HII",1/30/2022,"0826",2/11/2022,2/11/2022,"2359","2359",2/11/2022,"1124",,"","",,"","PBWWRTX",,20,2/18/2022,0,0,0,0,0,0,0,0,12/24/2021,,
1906162,"ELBilling","PBI","PBI","DIT","AC","OESZ806658","KOCU4925664",806,5,"YST","YARD STORAGE CHARGES","E",28,140,"","UP - DIT WILMER (V963)","AARONTX","AARON C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002666610","","LCHM34231000","HII",1/24/2022,"1341",1/28/2022,1/28/2022,"1100","1100",1/28/2022,"0850",1/28/2022,"UPRRTX","UPRRTX",1/28/2022,"","PBWWRTX",1/24/2022,20,2/12/2022,0,0,0,0,0,0,0,0,12/29/2021,,
1906163,"ELBilling","PBI","PBI","DIT","AC","APMZ420216","KOCU4490582",807,8,"YST","YARD STORAGE CHARGES","E",28,224,"","UP - DIT WILMER (V963)","AARONTX","AARON C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","JDAL21002666701","","LCHM34231001","HII",1/24/2022,"1403",1/31/2022,1/31/2022,"1100","1100",1/31/2022,"1100",1/31/2022,"UPRRTX","UPRRTX",1/31/2022,"","PBWWRTX",1/24/2022,20,2/12/2022,0,0,0,0,0,0,0,0,12/29/2021,,
1906531,"ELBilling","PBI","PBI","DIT","AC","TNPZ479195","TGBU6970358",913,13,"YST","YARD STORAGE CHARGES","E",28,364,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","TNAM2224584","","SEL1304361","CMA",1/30/2022,"0936",2/4/2022,2/11/2022,"0630","0800",2/11/2022,"0818",2/11/2022,"INTWITX","INTWITX",2/11/2022,"","PBWWRTX",1/30/2022,20,2/18/2022,0,0,0,0,0,0,0,0,1/24/2022,,
1906532,"ELBilling","PBI","PBI","DIT","AC","TNPZ446788","APHU7072020",912,1,"YST","YARD STORAGE CHARGES","E",28,28,"","UP - DIT WILMER (V963)","SAMTX","BEST BUY 075 C/O SAMSUNG","SAMCA","Samsung Electronics America (SALS)","SAMCADR","TNAM2224587","","SEL1305208","CMA",1/30/2022,"1024",2/4/2022,2/11/2022,"0700","1030",2/11/2022,"1022",2/11/2022,"INTWITX","UPRRTX",2/11/2022,"","PBWWRTX",1/30/2022,20,2/18/2022,0,0,0,0,0,0,0,0,1/24/2022,,
""
"Note: From table  where UPPER(Terminal) LIKE 'DIT%' AND UPPER(SVCCODE_LE) LIKE 'YST%' AND  (PU_Date >= '12/1/2021' AND PU_Date <= '1/30/2022') ."
"Date: 02/14/2022 09:45"
